slice_id,patient_id,baseline_method,clean_x,clean_y,N_5_x,N_5_y,S_5_x,S_5_y,E_5_x,E_5_y,W_5_x,W_5_y,N_10_x,N_10_y,S_10_x,S_10_y,E_10_x,E_10_y,W_10_x,W_10_y
img0010_slice_097,img0010,CoM,254,246,254.0,241.0,254.0,251.0,259.0,246.0,249.0,246.0,254.0,236.0,254.0,256.0,264.0,246.0,244.0,246.0
img0010_slice_098,img0010,CoM,253,247,253.0,242.0,253.0,252.0,258.0,247.0,,,253.0,237.0,253.0,257.0,263.0,247.0,,
img0010_slice_099,img0010,CoM,252,248,252.0,243.0,252.0,253.0,257.0,248.0,,,252.0,238.0,252.0,258.0,262.0,248.0,242.0,248.0
img0010_slice_100,img0010,CoM,250,249,250.0,244.0,250.0,254.0,255.0,249.0,245.0,249.0,250.0,239.0,250.0,259.0,260.0,249.0,,
img0010_slice_101,img0010,Distance_Transform,222,143,222.0,138.0,222.0,148.0,227.0,143.0,217.0,143.0,222.0,133.0,222.0,153.0,232.0,143.0,212.0,143.0
img0010_slice_102,img0010,Distance_Transform,277,348,277.0,343.0,277.0,353.0,282.0,348.0,272.0,348.0,277.0,338.0,277.0,358.0,287.0,348.0,267.0,348.0
img0010_slice_103,img0010,CoM,249,247,249.0,242.0,249.0,252.0,254.0,247.0,244.0,247.0,249.0,237.0,249.0,257.0,259.0,247.0,,
img0010_slice_104,img0010,CoM,249,246,,,249.0,251.0,254.0,246.0,244.0,246.0,,,249.0,256.0,259.0,246.0,,
img0010_slice_105,img0010,CoM,248,246,248.0,241.0,248.0,251.0,253.0,246.0,,,248.0,236.0,248.0,256.0,258.0,246.0,238.0,246.0
img0010_slice_106,img0010,CoM,247,247,247.0,242.0,247.0,252.0,252.0,247.0,,,247.0,237.0,247.0,257.0,,,237.0,247.0
img0010_slice_107,img0010,CoM,246,248,246.0,243.0,246.0,253.0,251.0,248.0,,,246.0,238.0,246.0,258.0,256.0,248.0,236.0,248.0
img0010_slice_108,img0010,Distance_Transform,204,153,204.0,148.0,204.0,158.0,209.0,153.0,199.0,153.0,204.0,143.0,204.0,163.0,214.0,153.0,194.0,153.0
img0010_slice_109,img0010,CoM,246,249,246.0,244.0,246.0,254.0,251.0,249.0,241.0,249.0,246.0,239.0,246.0,259.0,256.0,249.0,236.0,249.0
img0010_slice_110,img0010,CoM,245,250,245.0,245.0,245.0,255.0,250.0,250.0,240.0,250.0,245.0,240.0,245.0,260.0,255.0,250.0,235.0,250.0
img0010_slice_111,img0010,CoM,243,249,243.0,244.0,243.0,254.0,248.0,249.0,238.0,249.0,243.0,239.0,243.0,259.0,253.0,249.0,233.0,249.0
img0010_slice_112,img0010,CoM,242,249,242.0,244.0,242.0,254.0,247.0,249.0,237.0,249.0,242.0,239.0,242.0,259.0,252.0,249.0,,
img0010_slice_113,img0010,CoM,240,250,240.0,245.0,240.0,255.0,245.0,250.0,235.0,250.0,240.0,240.0,240.0,260.0,250.0,250.0,230.0,250.0
img0010_slice_114,img0010,CoM,238,251,238.0,246.0,238.0,256.0,243.0,251.0,233.0,251.0,238.0,241.0,238.0,261.0,248.0,251.0,228.0,251.0
img0010_slice_115,img0010,CoM,238,251,238.0,246.0,238.0,256.0,243.0,251.0,,,238.0,241.0,238.0,261.0,248.0,251.0,228.0,251.0
img0010_slice_116,img0010,CoM,237,254,237.0,249.0,237.0,259.0,242.0,254.0,232.0,254.0,237.0,244.0,237.0,264.0,247.0,254.0,227.0,254.0
img0010_slice_117,img0010,CoM,236,255,236.0,250.0,236.0,260.0,241.0,255.0,231.0,255.0,236.0,245.0,236.0,265.0,246.0,255.0,226.0,255.0
img0010_slice_118,img0010,CoM,235,254,235.0,249.0,235.0,259.0,240.0,254.0,230.0,254.0,,,235.0,264.0,245.0,254.0,225.0,254.0
img0010_slice_119,img0010,CoM,234,254,234.0,249.0,234.0,259.0,239.0,254.0,229.0,254.0,234.0,244.0,234.0,264.0,244.0,254.0,224.0,254.0
img0010_slice_120,img0010,CoM,233,252,233.0,247.0,233.0,257.0,238.0,252.0,228.0,252.0,233.0,242.0,233.0,262.0,243.0,252.0,223.0,252.0
img0010_slice_121,img0010,CoM,233,255,233.0,250.0,,,238.0,255.0,228.0,255.0,233.0,245.0,233.0,265.0,243.0,255.0,223.0,255.0
img0010_slice_122,img0010,CoM,230,253,230.0,248.0,230.0,258.0,235.0,253.0,225.0,253.0,230.0,243.0,230.0,263.0,240.0,253.0,220.0,253.0
img0010_slice_123,img0010,CoM,229,251,229.0,246.0,229.0,256.0,234.0,251.0,224.0,251.0,229.0,241.0,229.0,261.0,239.0,251.0,219.0,251.0
img0010_slice_124,img0010,CoM,226,248,226.0,243.0,226.0,253.0,231.0,248.0,221.0,248.0,226.0,238.0,,,236.0,248.0,,
img0010_slice_125,img0010,CoM,224,244,224.0,239.0,224.0,249.0,229.0,244.0,219.0,244.0,224.0,234.0,,,234.0,244.0,,
img0010_slice_126,img0010,CoM,225,238,225.0,233.0,225.0,243.0,230.0,238.0,220.0,238.0,225.0,228.0,225.0,248.0,235.0,238.0,,
img0010_slice_127,img0010,CoM,225,235,225.0,230.0,225.0,240.0,230.0,235.0,220.0,235.0,225.0,225.0,,,235.0,235.0,,
img0010_slice_128,img0010,CoM,227,228,227.0,223.0,227.0,233.0,232.0,228.0,222.0,228.0,227.0,218.0,227.0,238.0,237.0,228.0,217.0,228.0
img0010_slice_129,img0010,CoM,228,218,228.0,213.0,228.0,223.0,233.0,218.0,223.0,218.0,228.0,208.0,228.0,228.0,238.0,218.0,218.0,218.0
img0010_slice_130,img0010,CoM,229,205,229.0,200.0,229.0,210.0,234.0,205.0,224.0,205.0,229.0,195.0,229.0,215.0,239.0,205.0,219.0,205.0
img0010_slice_131,img0010,CoM,230,184,230.0,179.0,230.0,189.0,235.0,184.0,225.0,184.0,230.0,174.0,230.0,194.0,240.0,184.0,220.0,184.0
img0010_slice_132,img0010,CoM,230,185,230.0,180.0,230.0,190.0,235.0,185.0,225.0,185.0,230.0,175.0,230.0,195.0,240.0,185.0,220.0,185.0
img0010_slice_133,img0010,CoM,230,191,230.0,186.0,230.0,196.0,235.0,191.0,225.0,191.0,230.0,181.0,230.0,201.0,240.0,191.0,220.0,191.0
img0010_slice_134,img0010,Distance_Transform,228,159,228.0,154.0,228.0,164.0,233.0,159.0,223.0,159.0,228.0,149.0,228.0,169.0,238.0,159.0,218.0,159.0
img0010_slice_135,img0010,Distance_Transform,225,157,225.0,152.0,225.0,162.0,230.0,157.0,220.0,157.0,225.0,147.0,225.0,167.0,235.0,157.0,215.0,157.0
img0010_slice_136,img0010,Distance_Transform,196,298,196.0,293.0,196.0,303.0,201.0,298.0,191.0,298.0,196.0,288.0,196.0,308.0,206.0,298.0,186.0,298.0
img0010_slice_137,img0010,CoM,201,287,,,201.0,292.0,206.0,287.0,196.0,287.0,,,201.0,297.0,,,191.0,287.0
img0010_slice_138,img0010,CoM,198,290,,,198.0,295.0,203.0,290.0,193.0,290.0,,,198.0,300.0,,,188.0,290.0
img0010_slice_139,img0010,CoM,195,294,195.0,289.0,195.0,299.0,200.0,294.0,190.0,294.0,,,195.0,304.0,205.0,294.0,185.0,294.0
img0010_slice_140,img0010,CoM,195,293,195.0,288.0,195.0,298.0,200.0,293.0,190.0,293.0,,,195.0,303.0,,,185.0,293.0
img0010_slice_141,img0010,CoM,192,294,192.0,289.0,192.0,299.0,197.0,294.0,187.0,294.0,,,192.0,304.0,202.0,294.0,182.0,294.0
img0010_slice_142,img0010,CoM,192,294,192.0,289.0,192.0,299.0,197.0,294.0,187.0,294.0,,,192.0,304.0,,,182.0,294.0
img0010_slice_143,img0010,CoM,192,293,,,192.0,298.0,197.0,293.0,187.0,293.0,,,192.0,303.0,,,182.0,293.0
img0010_slice_144,img0010,CoM,190,294,190.0,289.0,190.0,299.0,195.0,294.0,185.0,294.0,,,190.0,304.0,,,180.0,294.0
img0010_slice_145,img0010,Distance_Transform,275,274,275.0,269.0,275.0,279.0,280.0,274.0,270.0,274.0,275.0,264.0,275.0,284.0,285.0,274.0,265.0,274.0
img0010_slice_146,img0010,Distance_Transform,282,280,282.0,275.0,282.0,285.0,287.0,280.0,277.0,280.0,282.0,270.0,282.0,290.0,292.0,280.0,272.0,280.0
img0010_slice_147,img0010,Distance_Transform,283,282,283.0,277.0,283.0,287.0,288.0,282.0,278.0,282.0,283.0,272.0,283.0,292.0,293.0,282.0,273.0,282.0
img0030_slice_068,img0030,CoM,281,94,,,,,286.0,94.0,276.0,94.0,,,,,,,,
img0030_slice_069,img0030,CoM,283,96,283.0,91.0,283.0,101.0,288.0,96.0,278.0,96.0,,,,,,,273.0,96.0
img0030_slice_070,img0030,CoM,282,98,282.0,93.0,282.0,103.0,287.0,98.0,277.0,98.0,,,,,292.0,98.0,272.0,98.0
img0030_slice_071,img0030,CoM,282,100,282.0,95.0,282.0,105.0,287.0,100.0,277.0,100.0,282.0,90.0,,,292.0,100.0,272.0,100.0
img0030_slice_072,img0030,CoM,280,101,280.0,96.0,280.0,106.0,285.0,101.0,275.0,101.0,280.0,91.0,280.0,111.0,290.0,101.0,270.0,101.0
img0030_slice_073,img0030,CoM,280,102,280.0,97.0,280.0,107.0,285.0,102.0,275.0,102.0,280.0,92.0,280.0,112.0,290.0,102.0,270.0,102.0
img0030_slice_074,img0030,Distance_Transform,276,99,276.0,94.0,276.0,104.0,281.0,99.0,271.0,99.0,276.0,89.0,276.0,109.0,286.0,99.0,266.0,99.0
img0030_slice_075,img0030,Distance_Transform,263,93,263.0,88.0,263.0,98.0,268.0,93.0,258.0,93.0,263.0,83.0,263.0,103.0,273.0,93.0,253.0,93.0
img0030_slice_076,img0030,Distance_Transform,278,103,278.0,98.0,278.0,108.0,283.0,103.0,273.0,103.0,278.0,93.0,278.0,113.0,288.0,103.0,268.0,103.0
img0030_slice_077,img0030,Distance_Transform,205,342,205.0,337.0,205.0,347.0,210.0,342.0,200.0,342.0,205.0,332.0,205.0,352.0,215.0,342.0,195.0,342.0
img0030_slice_078,img0030,Distance_Transform,205,341,205.0,336.0,205.0,346.0,210.0,341.0,200.0,341.0,205.0,331.0,205.0,351.0,215.0,341.0,195.0,341.0
img0030_slice_079,img0030,Distance_Transform,204,342,204.0,337.0,204.0,347.0,209.0,342.0,199.0,342.0,204.0,332.0,204.0,352.0,214.0,342.0,194.0,342.0
img0030_slice_080,img0030,Distance_Transform,272,102,272.0,97.0,272.0,107.0,277.0,102.0,267.0,102.0,272.0,92.0,272.0,112.0,282.0,102.0,262.0,102.0
img0030_slice_081,img0030,Distance_Transform,274,106,274.0,101.0,274.0,111.0,279.0,106.0,269.0,106.0,274.0,96.0,274.0,116.0,284.0,106.0,264.0,106.0
img0030_slice_082,img0030,Distance_Transform,333,274,333.0,269.0,333.0,279.0,338.0,274.0,328.0,274.0,333.0,264.0,333.0,284.0,343.0,274.0,323.0,274.0
img0030_slice_083,img0030,Distance_Transform,332,272,332.0,267.0,332.0,277.0,337.0,272.0,327.0,272.0,332.0,262.0,332.0,282.0,342.0,272.0,322.0,272.0
img0030_slice_084,img0030,CoM,264,217,264.0,212.0,264.0,222.0,,,259.0,217.0,,,264.0,227.0,,,254.0,217.0
img0030_slice_085,img0030,CoM,268,221,268.0,216.0,268.0,226.0,,,263.0,221.0,,,268.0,231.0,,,258.0,221.0
img0030_slice_086,img0030,CoM,269,225,269.0,220.0,269.0,230.0,,,264.0,225.0,269.0,215.0,269.0,235.0,,,259.0,225.0
img0030_slice_087,img0030,CoM,270,225,270.0,220.0,270.0,230.0,275.0,225.0,265.0,225.0,270.0,215.0,270.0,235.0,,,260.0,225.0
img0030_slice_088,img0030,CoM,270,226,270.0,221.0,270.0,231.0,275.0,226.0,265.0,226.0,270.0,216.0,270.0,236.0,,,260.0,226.0
img0030_slice_089,img0030,CoM,272,227,272.0,222.0,272.0,232.0,277.0,227.0,267.0,227.0,272.0,217.0,272.0,237.0,,,262.0,227.0
img0030_slice_090,img0030,CoM,273,228,273.0,223.0,273.0,233.0,,,268.0,228.0,273.0,218.0,273.0,238.0,,,263.0,228.0
img0030_slice_091,img0030,CoM,272,230,272.0,225.0,272.0,235.0,277.0,230.0,267.0,230.0,272.0,220.0,272.0,240.0,,,262.0,230.0
img0030_slice_092,img0030,CoM,273,232,273.0,227.0,273.0,237.0,278.0,232.0,268.0,232.0,273.0,222.0,273.0,242.0,,,263.0,232.0
img0030_slice_093,img0030,CoM,273,235,273.0,230.0,273.0,240.0,278.0,235.0,268.0,235.0,273.0,225.0,273.0,245.0,283.0,235.0,,
img0030_slice_094,img0030,CoM,271,237,271.0,232.0,271.0,242.0,276.0,237.0,266.0,237.0,271.0,227.0,271.0,247.0,281.0,237.0,,
img0030_slice_095,img0030,CoM,270,237,270.0,232.0,270.0,242.0,275.0,237.0,265.0,237.0,270.0,227.0,270.0,247.0,280.0,237.0,,
img0030_slice_096,img0030,CoM,269,236,269.0,231.0,269.0,241.0,274.0,236.0,264.0,236.0,269.0,226.0,269.0,246.0,279.0,236.0,,
img0030_slice_097,img0030,CoM,267,237,267.0,232.0,267.0,242.0,272.0,237.0,262.0,237.0,267.0,227.0,267.0,247.0,277.0,237.0,,
img0030_slice_098,img0030,CoM,267,239,267.0,234.0,267.0,244.0,272.0,239.0,262.0,239.0,267.0,229.0,267.0,249.0,277.0,239.0,,
img0030_slice_099,img0030,CoM,265,241,265.0,236.0,265.0,246.0,270.0,241.0,260.0,241.0,265.0,231.0,,,275.0,241.0,,
img0030_slice_100,img0030,CoM,263,244,263.0,239.0,263.0,249.0,268.0,244.0,258.0,244.0,263.0,234.0,263.0,254.0,273.0,244.0,,
img0030_slice_101,img0030,Distance_Transform,257,125,257.0,120.0,257.0,130.0,262.0,125.0,252.0,125.0,257.0,115.0,257.0,135.0,267.0,125.0,247.0,125.0
img0030_slice_102,img0030,Distance_Transform,256,125,256.0,120.0,256.0,130.0,261.0,125.0,251.0,125.0,256.0,115.0,256.0,135.0,266.0,125.0,246.0,125.0
img0030_slice_103,img0030,Distance_Transform,255,127,255.0,122.0,255.0,132.0,260.0,127.0,250.0,127.0,255.0,117.0,255.0,137.0,265.0,127.0,245.0,127.0
img0030_slice_104,img0030,Distance_Transform,281,363,281.0,358.0,281.0,368.0,286.0,363.0,276.0,363.0,281.0,353.0,281.0,373.0,291.0,363.0,271.0,363.0
img0030_slice_105,img0030,Distance_Transform,283,363,283.0,358.0,283.0,368.0,288.0,363.0,278.0,363.0,283.0,353.0,283.0,373.0,293.0,363.0,273.0,363.0
img0030_slice_106,img0030,CoM,257,250,257.0,245.0,,,262.0,250.0,,,257.0,240.0,,,267.0,250.0,,
img0030_slice_107,img0030,CoM,257,249,257.0,244.0,,,262.0,249.0,252.0,249.0,257.0,239.0,,,267.0,249.0,,
img0030_slice_108,img0030,CoM,256,247,256.0,242.0,256.0,252.0,261.0,247.0,251.0,247.0,256.0,237.0,,,266.0,247.0,246.0,247.0
img0030_slice_109,img0030,CoM,255,248,255.0,243.0,255.0,253.0,260.0,248.0,250.0,248.0,255.0,238.0,,,265.0,248.0,245.0,248.0
img0030_slice_110,img0030,CoM,255,247,255.0,242.0,255.0,252.0,260.0,247.0,250.0,247.0,255.0,237.0,255.0,257.0,265.0,247.0,245.0,247.0
img0030_slice_111,img0030,CoM,253,248,253.0,243.0,253.0,253.0,258.0,248.0,248.0,248.0,253.0,238.0,253.0,258.0,263.0,248.0,243.0,248.0
img0030_slice_112,img0030,CoM,252,249,252.0,244.0,252.0,254.0,257.0,249.0,247.0,249.0,252.0,239.0,,,262.0,249.0,242.0,249.0
img0030_slice_113,img0030,CoM,250,248,250.0,243.0,250.0,253.0,255.0,248.0,245.0,248.0,250.0,238.0,250.0,258.0,260.0,248.0,240.0,248.0
img0030_slice_114,img0030,CoM,248,247,248.0,242.0,248.0,252.0,253.0,247.0,243.0,247.0,248.0,237.0,248.0,257.0,258.0,247.0,238.0,247.0
img0030_slice_115,img0030,CoM,245,247,245.0,242.0,245.0,252.0,250.0,247.0,240.0,247.0,245.0,237.0,245.0,257.0,255.0,247.0,235.0,247.0
img0030_slice_116,img0030,CoM,244,246,244.0,241.0,244.0,251.0,249.0,246.0,239.0,246.0,244.0,236.0,244.0,256.0,254.0,246.0,234.0,246.0
img0030_slice_117,img0030,CoM,243,245,243.0,240.0,243.0,250.0,248.0,245.0,238.0,245.0,243.0,235.0,243.0,255.0,253.0,245.0,233.0,245.0
img0030_slice_118,img0030,CoM,241,243,241.0,238.0,241.0,248.0,246.0,243.0,236.0,243.0,241.0,233.0,241.0,253.0,251.0,243.0,231.0,243.0
img0030_slice_119,img0030,CoM,240,242,240.0,237.0,240.0,247.0,245.0,242.0,235.0,242.0,240.0,232.0,240.0,252.0,250.0,242.0,,
img0030_slice_120,img0030,CoM,238,242,238.0,237.0,,,243.0,242.0,,,238.0,232.0,,,248.0,242.0,,
img0030_slice_121,img0030,Distance_Transform,243,152,243.0,147.0,243.0,157.0,248.0,152.0,238.0,152.0,243.0,142.0,243.0,162.0,253.0,152.0,233.0,152.0
img0030_slice_122,img0030,Distance_Transform,233,148,233.0,143.0,233.0,153.0,238.0,148.0,228.0,148.0,233.0,138.0,233.0,158.0,243.0,148.0,223.0,148.0
img0030_slice_123,img0030,Distance_Transform,234,148,234.0,143.0,234.0,153.0,239.0,148.0,229.0,148.0,234.0,138.0,234.0,158.0,244.0,148.0,224.0,148.0
img0030_slice_124,img0030,Distance_Transform,247,151,247.0,146.0,247.0,156.0,252.0,151.0,242.0,151.0,247.0,141.0,247.0,161.0,257.0,151.0,237.0,151.0
img0030_slice_125,img0030,Distance_Transform,250,152,250.0,147.0,250.0,157.0,255.0,152.0,245.0,152.0,250.0,142.0,250.0,162.0,260.0,152.0,240.0,152.0
img0030_slice_126,img0030,Distance_Transform,250,151,250.0,146.0,250.0,156.0,255.0,151.0,245.0,151.0,250.0,141.0,250.0,161.0,260.0,151.0,240.0,151.0
img0030_slice_127,img0030,Distance_Transform,251,150,251.0,145.0,251.0,155.0,256.0,150.0,246.0,150.0,251.0,140.0,251.0,160.0,261.0,150.0,241.0,150.0
img0030_slice_128,img0030,Distance_Transform,251,149,251.0,144.0,251.0,154.0,256.0,149.0,246.0,149.0,251.0,139.0,251.0,159.0,261.0,149.0,241.0,149.0
img0030_slice_129,img0030,CoM,232,265,232.0,260.0,232.0,270.0,237.0,265.0,227.0,265.0,,,232.0,275.0,,,222.0,265.0
img0030_slice_130,img0030,CoM,232,260,,,232.0,265.0,,,227.0,260.0,,,,,,,222.0,260.0
img0030_slice_131,img0030,CoM,228,262,228.0,257.0,228.0,267.0,,,223.0,262.0,,,,,,,,
img0030_slice_132,img0030,CoM,227,263,227.0,258.0,,,,,222.0,263.0,,,,,,,,
img0030_slice_133,img0030,CoM,206,281,206.0,276.0,206.0,286.0,211.0,281.0,201.0,281.0,,,206.0,291.0,216.0,281.0,196.0,281.0
img0030_slice_134,img0030,CoM,205,281,205.0,276.0,205.0,286.0,210.0,281.0,200.0,281.0,,,205.0,291.0,215.0,281.0,195.0,281.0
img0030_slice_135,img0030,CoM,204,282,204.0,277.0,204.0,287.0,209.0,282.0,199.0,282.0,,,204.0,292.0,,,194.0,282.0
img0030_slice_136,img0030,CoM,203,282,203.0,277.0,203.0,287.0,208.0,282.0,198.0,282.0,,,203.0,292.0,213.0,282.0,193.0,282.0
img0030_slice_137,img0030,CoM,202,283,202.0,278.0,202.0,288.0,207.0,283.0,197.0,283.0,,,202.0,293.0,212.0,283.0,192.0,283.0
img0030_slice_138,img0030,CoM,200,283,200.0,278.0,200.0,288.0,205.0,283.0,195.0,283.0,,,200.0,293.0,210.0,283.0,190.0,283.0
img0030_slice_139,img0030,CoM,200,282,200.0,277.0,200.0,287.0,205.0,282.0,195.0,282.0,,,200.0,292.0,,,190.0,282.0
img0030_slice_140,img0030,CoM,200,282,200.0,277.0,200.0,287.0,205.0,282.0,195.0,282.0,,,200.0,292.0,,,190.0,282.0
img0030_slice_141,img0030,CoM,199,283,199.0,278.0,199.0,288.0,204.0,283.0,194.0,283.0,,,199.0,293.0,,,189.0,283.0
img0030_slice_142,img0030,CoM,198,283,198.0,278.0,198.0,288.0,203.0,283.0,193.0,283.0,,,198.0,293.0,,,188.0,283.0
img0030_slice_143,img0030,Distance_Transform,194,291,194.0,286.0,194.0,296.0,199.0,291.0,189.0,291.0,194.0,281.0,194.0,301.0,204.0,291.0,184.0,291.0
img0030_slice_144,img0030,Distance_Transform,194,291,194.0,286.0,194.0,296.0,199.0,291.0,189.0,291.0,194.0,281.0,194.0,301.0,204.0,291.0,184.0,291.0
img0030_slice_145,img0030,Distance_Transform,291,257,291.0,252.0,291.0,262.0,296.0,257.0,286.0,257.0,291.0,247.0,291.0,267.0,301.0,257.0,281.0,257.0
img0030_slice_146,img0030,Distance_Transform,292,261,292.0,256.0,292.0,266.0,297.0,261.0,287.0,261.0,292.0,251.0,292.0,271.0,302.0,261.0,282.0,261.0
img0030_slice_147,img0030,Distance_Transform,292,261,292.0,256.0,292.0,266.0,297.0,261.0,287.0,261.0,292.0,251.0,292.0,271.0,302.0,261.0,282.0,261.0
img0030_slice_148,img0030,Distance_Transform,293,254,293.0,249.0,293.0,259.0,298.0,254.0,288.0,254.0,293.0,244.0,293.0,264.0,303.0,254.0,283.0,254.0
img0030_slice_149,img0030,Distance_Transform,293,252,293.0,247.0,293.0,257.0,298.0,252.0,288.0,252.0,293.0,242.0,293.0,262.0,303.0,252.0,283.0,252.0
img0030_slice_150,img0030,Distance_Transform,295,252,295.0,247.0,295.0,257.0,300.0,252.0,290.0,252.0,295.0,242.0,295.0,262.0,305.0,252.0,285.0,252.0
img0030_slice_151,img0030,Distance_Transform,296,251,296.0,246.0,296.0,256.0,301.0,251.0,291.0,251.0,296.0,241.0,296.0,261.0,306.0,251.0,286.0,251.0
img0030_slice_152,img0030,Distance_Transform,297,250,297.0,245.0,297.0,255.0,302.0,250.0,292.0,250.0,297.0,240.0,297.0,260.0,307.0,250.0,287.0,250.0
img0030_slice_153,img0030,Distance_Transform,299,251,299.0,246.0,299.0,256.0,304.0,251.0,294.0,251.0,299.0,241.0,299.0,261.0,309.0,251.0,289.0,251.0
img0030_slice_154,img0030,Distance_Transform,297,251,297.0,246.0,297.0,256.0,302.0,251.0,292.0,251.0,297.0,241.0,297.0,261.0,307.0,251.0,287.0,251.0
img0030_slice_155,img0030,Distance_Transform,298,251,298.0,246.0,298.0,256.0,303.0,251.0,293.0,251.0,298.0,241.0,298.0,261.0,308.0,251.0,288.0,251.0
img0030_slice_156,img0030,Distance_Transform,299,252,299.0,247.0,299.0,257.0,304.0,252.0,294.0,252.0,299.0,242.0,299.0,262.0,309.0,252.0,289.0,252.0
img0030_slice_157,img0030,Distance_Transform,298,253,298.0,248.0,298.0,258.0,303.0,253.0,293.0,253.0,298.0,243.0,298.0,263.0,308.0,253.0,288.0,253.0
img0030_slice_158,img0030,Distance_Transform,203,290,203.0,285.0,203.0,295.0,208.0,290.0,198.0,290.0,203.0,280.0,203.0,300.0,213.0,290.0,193.0,290.0
img0030_slice_159,img0030,Distance_Transform,298,259,298.0,254.0,298.0,264.0,303.0,259.0,293.0,259.0,298.0,249.0,298.0,269.0,308.0,259.0,288.0,259.0
img0030_slice_160,img0030,Distance_Transform,294,264,294.0,259.0,294.0,269.0,299.0,264.0,289.0,264.0,294.0,254.0,294.0,274.0,304.0,264.0,284.0,264.0
img0030_slice_161,img0030,Distance_Transform,294,266,294.0,261.0,294.0,271.0,299.0,266.0,289.0,266.0,294.0,256.0,294.0,276.0,304.0,266.0,284.0,266.0
img0030_slice_162,img0030,Distance_Transform,290,272,290.0,267.0,290.0,277.0,295.0,272.0,285.0,272.0,290.0,262.0,290.0,282.0,300.0,272.0,280.0,272.0
img0030_slice_163,img0030,CoM,257,287,257.0,282.0,257.0,292.0,262.0,287.0,,,,,257.0,297.0,267.0,287.0,,
img0030_slice_164,img0030,CoM,259,288,259.0,283.0,259.0,293.0,264.0,288.0,254.0,288.0,,,259.0,298.0,269.0,288.0,249.0,288.0
img0030_slice_165,img0030,CoM,258,289,258.0,284.0,258.0,294.0,263.0,289.0,253.0,289.0,,,258.0,299.0,268.0,289.0,248.0,289.0
img0030_slice_166,img0030,CoM,256,290,256.0,285.0,256.0,295.0,261.0,290.0,251.0,290.0,256.0,280.0,256.0,300.0,266.0,290.0,246.0,290.0
img0030_slice_167,img0030,CoM,259,289,259.0,284.0,259.0,294.0,264.0,289.0,254.0,289.0,,,259.0,299.0,269.0,289.0,249.0,289.0
img0030_slice_168,img0030,CoM,264,289,264.0,284.0,264.0,294.0,269.0,289.0,259.0,289.0,264.0,279.0,264.0,299.0,274.0,289.0,254.0,289.0
img0030_slice_169,img0030,CoM,246,294,,,246.0,299.0,251.0,294.0,241.0,294.0,,,246.0,304.0,256.0,294.0,236.0,294.0
img0030_slice_170,img0030,CoM,241,277,241.0,272.0,241.0,282.0,246.0,277.0,236.0,277.0,,,,,,,,
img0030_slice_171,img0030,CoM,242,276,242.0,271.0,242.0,281.0,247.0,276.0,237.0,276.0,,,,,,,,
img0030_slice_172,img0030,CoM,243,276,243.0,271.0,243.0,281.0,248.0,276.0,238.0,276.0,,,,,,,,
img0030_slice_173,img0030,CoM,243,275,243.0,270.0,243.0,280.0,248.0,275.0,238.0,275.0,,,,,,,,
img0030_slice_174,img0030,CoM,244,275,244.0,270.0,244.0,280.0,249.0,275.0,239.0,275.0,,,,,,,,
img0030_slice_175,img0030,CoM,245,274,245.0,269.0,245.0,279.0,250.0,274.0,240.0,274.0,,,,,,,,
img0030_slice_176,img0030,CoM,245,274,245.0,269.0,245.0,279.0,250.0,274.0,240.0,274.0,,,,,,,,
img0030_slice_177,img0030,CoM,246,273,246.0,268.0,246.0,278.0,251.0,273.0,241.0,273.0,,,,,,,,
img0030_slice_178,img0030,CoM,247,273,247.0,268.0,247.0,278.0,252.0,273.0,242.0,273.0,,,,,,,,
img0030_slice_179,img0030,CoM,248,272,248.0,267.0,248.0,277.0,253.0,272.0,243.0,272.0,,,,,,,,
img0017_slice_039,img0017,Distance_Transform,264,259,264.0,254.0,264.0,264.0,269.0,259.0,259.0,259.0,264.0,249.0,,,,,,
img0017_slice_040,img0017,Distance_Transform,261,231,261.0,226.0,261.0,236.0,266.0,231.0,256.0,231.0,261.0,221.0,261.0,241.0,271.0,231.0,251.0,231.0
img0017_slice_041,img0017,Distance_Transform,231,153,231.0,148.0,231.0,158.0,236.0,153.0,226.0,153.0,231.0,143.0,231.0,163.0,241.0,153.0,221.0,153.0
img0017_slice_042,img0017,Distance_Transform,229,149,229.0,144.0,229.0,154.0,234.0,149.0,224.0,149.0,229.0,139.0,229.0,159.0,239.0,149.0,219.0,149.0
img0017_slice_043,img0017,Distance_Transform,228,154,228.0,149.0,228.0,159.0,233.0,154.0,223.0,154.0,228.0,144.0,228.0,164.0,238.0,154.0,218.0,154.0
img0017_slice_044,img0017,Distance_Transform,224,353,224.0,348.0,224.0,358.0,229.0,353.0,219.0,353.0,224.0,343.0,224.0,363.0,234.0,353.0,214.0,353.0
img0017_slice_045,img0017,Distance_Transform,226,351,226.0,346.0,226.0,356.0,231.0,351.0,221.0,351.0,226.0,341.0,226.0,361.0,236.0,351.0,216.0,351.0
img0017_slice_046,img0017,Distance_Transform,288,99,288.0,94.0,288.0,104.0,293.0,99.0,283.0,99.0,288.0,89.0,288.0,109.0,298.0,99.0,278.0,99.0
img0017_slice_047,img0017,Distance_Transform,272,98,272.0,93.0,272.0,103.0,277.0,98.0,267.0,98.0,272.0,88.0,272.0,108.0,282.0,98.0,262.0,98.0
